frame_id,instance_id,x,y,z,rotation
16.0,10838.0,1513.072,1411.299,0.539,0.1993588409865494
17.0,10838.0,1515.667,1411.892,0.539,0.21682225291483911
18.0,10838.0,1518.358,1412.54,0.539,0.14701178003716642
19.0,10838.0,1521.087,1412.998,0.539,0.07719502918908727
20.0,10838.0,1523.842,1413.265,0.539,0.007382742675519305
21.0,10838.0,1526.348,1413.337,0.629,-0.11116792402470188
22.0,10838.0,1528.85,1413.112,0.718,-0.22998165571846194
23.0,10838.0,1531.305,1412.592,0.807,-0.34866812853448126
24.0,10838.0,1533.679,1411.786,0.829,-0.46721547130879154
25.0,10838.0,1535.945,1410.702,0.839,-0.5860292030025516
26.0,10838.0,1538.177,1408.967,0.839,-0.725667327021593
27.0,10838.0,1540.207,1406.865,0.902,-0.8871008777802087
28.0,10838.0,1541.874,1404.462,0.865,-1.048718189535057
29.0,10838.0,1543.131,1401.826,0.652,-1.210154000973767
30.0,10838.0,1543.948,1399.024,0.489,-1.371427366399991
31.0,10838.0,1544.675,1395.527,0.239,-1.42378724395982
32.0,10838.0,1544.817,1391.843,-0.085,-1.5649132944464321
33.0,10838.0,1544.613,1386.715,-0.665,-1.5808668766393086
34.0,10838.0,1544.411,1382.095,-1.091,-1.5808668766393086
19.0,10839.0,1397.144,1440.444,1.927,-0.5436177022054239
20.0,10839.0,1403.39,1436.681,1.893,-0.5086863128814283
21.0,10839.0,1409.123,1433.481,1.784,-0.4738308023289886
22.0,10839.0,1414.977,1430.477,1.675,-0.43889794708576346
23.0,10839.0,1421.254,1427.625,1.608,-0.4039708904507105
24.0,10839.0,1427.619,1424.998,1.54,-0.3690847770059902
25.0,10839.0,1433.84,1422.567,1.473,-0.3166863324262903
26.0,10839.0,1440.173,1420.468,1.405,-0.26434442954087944
27.0,10839.0,1446.607,1418.703,1.338,-0.21200514432650028
28.0,10839.0,1453.299,1417.114,1.196,-0.16834739865205006
29.0,10839.0,1460.047,1415.82,1.053,-0.12473868172678372
30.0,10839.0,1466.764,1414.995,0.951,-0.09567315928964913
31.0,10839.0,1473.519,1414.491,0.849,-0.06658057176050192
32.0,10839.0,1480.452,1414.225,0.795,-0.037518308775308595
33.0,10839.0,1489.288,1414.372,0.73,-0.0025656340871804684
34.0,10839.0,1496.678,1414.755,0.823,0.06728602585083143
35.0,10839.0,1504.023,1415.653,0.917,0.13713963994302403
36.0,10839.0,1511.288,1417.062,0.91,0.206989904056621
37.0,10839.0,1518.42,1418.97,0.903,0.27668704623191265
38.0,10839.0,1525.703,1421.19,0.847,0.3204417640712905
22.0,10820.0,1368.576,1463.928,2.569,-0.6846752122657294
23.0,10820.0,1376.226,1458.201,2.442,-0.6497686272258432
24.0,10820.0,1383.475,1453.4,2.315,-0.6323054239512955
25.0,10820.0,1390.715,1448.605,2.187,-0.614862042185957
26.0,10820.0,1397.922,1443.739,2.06,-0.5625016409027058
27.0,10820.0,1405.373,1439.257,1.933,-0.5101422870662984
28.0,10820.0,1411.619,1435.942,1.806,-0.4577824095064691
29.0,10820.0,1418.948,1432.378,1.678,-0.4141243150717943
30.0,10820.0,1426.418,1429.141,1.551,-0.370515946906753
31.0,10820.0,1434.165,1426.139,1.423,-0.37051594690675277
32.0,10820.0,1442.033,1423.592,1.296,-0.370515946906753
33.0,10820.0,1449.385,1421.08,1.169,-0.2657252132286465
34.0,10820.0,1456.949,1419.353,1.042,-0.1610764366674331
35.0,10820.0,1465.37,1418.051,0.856,-0.1610764366674331
36.0,10820.0,1472.698,1417.194,0.681,-0.09998869084831519
37.0,10820.0,1480.064,1416.786,0.506,-0.03890338902782987
38.0,10820.0,1487.721,1416.786,0.406,0.0221852733998682
12.0,10821.0,1370.143,1460.286,2.048,-0.6564183316077692
13.0,10821.0,1377.023,1455.273,2.085,-0.6564183316077692
14.0,10821.0,1384.156,1450.064,2.122,-0.6564183316077692
15.0,10821.0,1389.924,1446.065,1.958,-0.6127605147614692
16.0,10821.0,1395.853,1442.325,1.795,-0.5691518690080538
17.0,10821.0,1400.524,1439.287,1.757,-0.5604348574737786
18.0,10821.0,1405.205,1436.243,1.719,-0.5516985764881105
19.0,10821.0,1409.946,1433.319,1.681,-0.5267725079378774
20.0,10821.0,1415.248,1430.239,1.639,-0.4993386989282813
21.0,10821.0,1421.861,1427.228,1.503,-0.4295666803689015
22.0,10821.0,1427.85,1424.501,1.367,-0.3597123587687359
23.0,10821.0,1433.771,1422.302,1.281,-0.3597123587687359
24.0,10821.0,1439.692,1420.102,1.196,-0.3597123587687359
25.0,10821.0,1445.698,1418.19,1.11,-0.3160817199594568
26.0,10821.0,1451.787,1416.473,1.024,-0.16772614104935937
27.0,10821.0,1458.106,1415.375,0.863,-0.15899936385525804
28.0,10821.0,1464.425,1414.278,0.703,-0.15027284852941603
29.0,10821.0,1470.206,1413.636,0.617,-0.09791297096958607
30.0,10821.0,1476.438,1413.219,0.539,-0.0717479500705611
31.0,10821.0,1482.612,1413.111,0.462,-0.04555309340975611
32.0,10821.0,1488.555,1413.218,0.368,0.02417740101080823
33.0,10821.0,1494.49,1413.74,0.274,0.09407324674979045
34.0,10821.0,1500.218,1414.419,0.238,0.1464280439840864
35.0,10821.0,1505.904,1415.396,0.202,0.19879300186945034
36.0,10821.0,1511.515,1416.517,0.166,0.19006618103814787
37.0,10821.0,1517.126,1417.638,0.13,0.18133970934950705
0.0,10822.0,1466.585,1415.315,0.798,-0.1788787950421653
1.0,10822.0,1472.572,1414.672,0.703,-0.06040208349093867
2.0,10822.0,1480.245,1414.341,0.598,-0.03925245488261874
3.0,10822.0,1487.777,1414.352,0.393,0.021803840267179186
4.0,10822.0,1495.302,1414.822,0.187,0.08292059275698449
5.0,10822.0,1502.692,1415.781,0.131,0.12366241771601526
6.0,10822.0,1510.036,1417.04,0.074,0.164399358149814
7.0,10822.0,1517.316,1418.595,0.017,0.20509364039658773
8.0,10822.0,1524.492,1420.607,0.093,0.3098145477193004
9.0,10822.0,1531.556,1422.993,-0.03,0.30981339551624765
10.0,10822.0,1538.971,1425.795,-0.054,0.32726668803619097
11.0,10822.0,1546.334,1428.82,-0.027,0.38832487603967025
12.0,10822.0,1553.505,1432.293,0.0,0.4494397356757942
13.0,10822.0,1560.652,1435.619,-0.074,0.43198584961332576
14.0,10822.0,1567.808,1438.985,-0.247,0.4494397356757942
15.0,10822.0,1574.843,1442.454,-0.321,0.4494397356757942
20.0,10823.0,1397.964,1439.489,1.799,-0.500874588608887
21.0,10823.0,1406.025,1435.166,1.727,-0.4340504878250617
22.0,10823.0,1414.367,1431.387,1.654,-0.3671475613628931
23.0,10823.0,1422.885,1427.945,1.731,-0.27398178584962496
24.0,10823.0,1429.924,1425.5,1.575,-0.27398178584962496
25.0,10823.0,1436.955,1423.057,1.418,-0.27398178584962496
26.0,10823.0,1444.155,1420.981,1.262,-0.18671445037753864
27.0,10823.0,1451.509,1419.542,1.106,-0.09944886065019176
28.0,10823.0,1459.405,1418.573,0.9,-0.09944886065019176
29.0,10823.0,1467.31,1417.603,0.694,-0.09944886065019176
30.0,10823.0,1474.476,1416.962,0.58,-0.029635690570418483
31.0,10823.0,1482.57,1416.978,0.523,-0.029635690570418483
32.0,10823.0,1490.646,1416.993,0.467,-0.029635690570418483
33.0,10823.0,1498.809,1417.603,0.336,0.048957359688161395
34.0,10823.0,1506.889,1418.849,0.205,0.1274439421090714
35.0,10823.0,1514.947,1420.705,0.123,0.22343775796214246
36.0,10823.0,1524.279,1423.084,0.042,0.24961698974867466
37.0,10823.0,1532.192,1425.988,0.011,0.3019768673085046
38.0,10823.0,1539.403,1428.939,0.055,0.34561162618543184
2.0,10824.0,1521.768,1399.967,0.476,3.0701388741263766
3.0,10824.0,1518.478,1400.223,0.521,3.0701388741263766
4.0,10824.0,1515.34,1400.337,0.567,3.1050454591662637
5.0,10824.0,1513.089,1400.321,0.613,-3.125769353432197
6.0,10824.0,1509.706,1400.156,0.659,-3.0966639661326556
7.0,10824.0,1506.332,1399.892,0.705,-3.0675890568965536
8.0,10824.0,1502.968,1399.531,0.751,-3.0385135078537764
9.0,10824.0,1498.46,1399.026,0.834,-3.0297822240299523
10.0,10824.0,1493.958,1398.522,0.917,-3.0210602153338333
11.0,10824.0,1488.317,1398.047,1.0,-3.0617731087055393
12.0,10824.0,1482.657,1397.802,1.084,-3.1025237900662526
13.0,10824.0,1476.997,1397.787,1.167,3.13995204420615
14.0,10824.0,1470.217,1398.073,1.25,3.0992106075722603
15.0,10824.0,1462.966,1398.665,1.334,3.058471860373423
16.0,10824.0,1455.754,1399.551,1.417,3.017778996566547
17.0,10824.0,1447.861,1400.881,1.5,2.930608881223793
18.0,10824.0,1438.455,1403.325,1.584,2.8432460713671137
13.0,3880.0,1321.61,1093.681,2.994,-2.2949159801968997
14.0,3880.0,1321.539,1093.772,2.893,-2.2949159801968997
15.0,3880.0,1321.657,1093.695,2.642,-2.2949159801968997
16.0,3880.0,1321.615,1093.648,2.242,-2.2949159801968997
17.0,3880.0,1321.559,1093.585,2.192,-2.2949159801968997
18.0,3880.0,1321.503,1093.522,2.142,-2.2949159801968997
19.0,3880.0,1321.447,1093.458,1.892,-2.2949159801968997
20.0,3880.0,1321.405,1093.411,1.909,-2.2949159801968997
21.0,3880.0,1321.363,1093.364,1.75,-2.2949159801968997
22.0,3880.0,1321.322,1093.316,1.592,-2.2949159801968997
23.0,3880.0,1321.28,1093.269,1.542,-2.2949159801968997
24.0,3880.0,1321.07,1093.032,1.542,-2.2949159801968997
25.0,3880.0,1320.776,1092.7,1.492,-2.2949159801968997
26.0,3880.0,1320.231,1092.083,1.492,-2.2949159801968997
27.0,3880.0,1319.728,1091.515,1.492,-2.2949159801968997
28.0,3880.0,1319.099,1090.803,1.492,-2.2949159801968997
29.0,3880.0,1318.512,1090.14,1.492,-2.2949159801968997
30.0,3880.0,1318.177,1089.76,1.492,-2.2949159801968997
31.0,3880.0,1317.841,1089.381,1.492,-2.2949159801968997
32.0,3880.0,1317.548,1089.049,1.492,-2.2949159801968997
33.0,3880.0,1317.087,1088.528,1.442,-2.2949159801968997
34.0,3880.0,1316.332,1087.674,1.442,-2.2949159801968997
35.0,3880.0,1315.535,1086.774,1.392,-2.2949159801968997
36.0,3880.0,1314.655,1085.778,1.392,-2.2949159801968997
37.0,3880.0,1313.607,1084.593,1.392,-2.2949159801968997
38.0,3880.0,1312.642,1083.502,1.392,-2.2949159801968997
39.0,3880.0,1311.384,1082.08,1.392,-2.2949159801968997
16.0,3881.0,1328.713,1101.039,1.045,-2.2443421562593966
17.0,3881.0,1328.682,1100.98,0.988,-2.2516143614760384
18.0,3881.0,1328.65,1100.922,0.93,-2.2588865666926816
19.0,3881.0,1328.619,1100.863,0.873,-2.2661587719093252
20.0,3881.0,1328.588,1100.805,0.815,-2.2734309771259675
21.0,3881.0,1328.56,1100.789,0.807,-2.2690676539959815
22.0,3881.0,1328.533,1100.773,0.8,-2.2647043308659964
23.0,3881.0,1328.506,1100.757,0.792,-2.260341007736011
24.0,3881.0,1328.479,1100.741,0.784,-2.2559776846060253
25.0,3881.0,1328.368,1100.599,0.774,-2.2559776846060253
26.0,3881.0,1328.257,1100.458,0.764,-2.2559776846060253
27.0,3881.0,1328.146,1100.317,0.754,-2.2559776846060253
28.0,3881.0,1328.035,1100.175,0.744,-2.2559776846060253
29.0,3881.0,1327.515,1099.565,0.727,-2.2414332741727385
30.0,3881.0,1326.784,1098.7,0.761,-2.261795448779339
31.0,3881.0,1326.043,1097.823,0.744,-2.2647043308659964
32.0,3881.0,1325.376,1097.035,0.727,-2.267613212952654
33.0,3881.0,1324.848,1096.503,0.661,-2.270522095039311
34.0,3881.0,1324.232,1095.821,0.644,-2.2734309771259675
35.0,3881.0,1323.6,1095.101,0.661,-2.279248741299283
36.0,3881.0,1322.877,1094.231,0.627,-2.2850665054725963
37.0,3881.0,1322.002,1093.229,0.619,-2.277794300255954
38.0,3881.0,1320.99,1092.067,0.611,-2.270522095039311
39.0,3881.0,1319.849,1090.753,0.602,-2.263249889822667
18.0,3882.0,1367.823,1143.496,-0.784,-2.3789361304053687
19.0,3882.0,1365.566,1141.334,-0.617,-2.3789361304053687
20.0,3882.0,1363.262,1139.221,-0.45,-2.3789361304053687
21.0,3882.0,1360.908,1137.153,-0.284,-2.4225693617052273
22.0,3882.0,1358.523,1135.177,-0.15,-2.4807470034383714
23.0,3882.0,1356.028,1133.342,-0.017,-2.538924645171515
24.0,3882.0,1353.641,1131.599,0.168,-2.5461968503881582
25.0,3882.0,1351.254,1129.855,0.303,-2.553469055604802
26.0,3882.0,1348.47,1127.852,0.414,-2.5098358243049432
27.0,3882.0,1345.728,1125.682,0.526,-2.466202593005085
28.0,3882.0,1342.672,1123.043,0.638,-2.4225693617052273
29.0,3882.0,1339.845,1120.407,0.762,-2.3876627766653407
30.0,3882.0,1337.185,1117.738,0.836,-2.358823288549054
31.0,3882.0,1334.508,1114.899,0.86,-2.329983800432767
32.0,3882.0,1332.336,1112.443,0.884,-2.3011443123164796
33.0,3882.0,1330.382,1110.172,0.908,-2.272304824200193
34.0,3882.0,1328.12,1107.454,0.932,-2.2696452748638194
35.0,3882.0,1325.858,1104.736,0.957,-2.2669857255274475
36.0,3882.0,1323.862,1102.31,0.981,-2.2672350582777314
37.0,3882.0,1321.723,1099.799,0.938,-2.2667987259647338
38.0,3882.0,1319.585,1097.289,0.896,-2.2663623936517348
39.0,3882.0,1317.122,1094.389,0.854,-2.2659260613387358
0.0,3883.0,1370.819,1145.607,0.309,-2.316278810263892
1.0,3883.0,1370.847,1145.525,0.255,-2.3305662800286853
2.0,3883.0,1370.875,1145.444,0.201,-2.344838743478345
3.0,3883.0,1370.892,1145.479,0.143,-2.341376643297626
4.0,3883.0,1370.907,1145.509,0.094,-2.3384927536889926
5.0,3883.0,1370.922,1145.541,0.04,-2.335318765740193
6.0,3883.0,1369.887,1144.371,-0.014,-2.375757152870109
7.0,3883.0,1368.803,1143.243,-0.068,-2.416238576514476
8.0,3883.0,1367.564,1142.068,-0.118,-2.454560013235775
9.0,3883.0,1366.012,1140.718,-0.18,-2.5007252189261404
10.0,3883.0,1364.816,1139.759,-0.226,-2.5351048073819262
11.0,3883.0,1363.277,1138.62,-0.283,-2.578078198063042
12.0,3883.0,1360.637,1136.842,-0.141,-2.612984783102928
13.0,3883.0,1357.859,1134.983,0.001,-2.647891368142814
14.0,3883.0,1354.527,1132.866,0.142,-2.5344449667631834
15.0,3883.0,1351.259,1130.325,0.284,-2.4559051504234386
16.0,3883.0,1347.732,1127.14,0.376,-2.3860919803436658
17.0,3883.0,1344.128,1123.542,0.517,-2.362820923650408
18.0,3883.0,1340.484,1119.716,0.659,-2.33954986695715
19.0,3883.0,1336.84,1115.889,0.751,-2.316278810263892
20.0,3883.0,1333.314,1112.051,0.767,-2.3104610460905777
21.0,3883.0,1329.808,1108.28,0.784,-2.322096574437206
22.0,3883.0,1326.909,1105.084,0.801,-2.298825517743949
23.0,3883.0,1323.495,1101.301,0.801,-2.263918932704062
24.0,3883.0,1319.893,1097.301,0.751,-2.281372225224006
25.0,3883.0,1316.663,1093.53,0.651,-2.263918932704062
26.0,3883.0,1313.1,1089.412,0.526,-2.281372225224006
27.0,3883.0,1309.503,1085.197,0.301,-2.281372225224006
28.0,3883.0,1305.5,1080.513,0.134,-2.263918932704062
29.0,3883.0,1302.006,1076.49,-0.083,-2.263918932704062
25.0,3884.0,1373.444,1148.532,-1.245,-2.301652951117808
26.0,3884.0,1370.425,1145.425,-1.066,-2.3365595361576945
27.0,3884.0,1367.299,1142.425,-0.886,-2.371466121197582
28.0,3884.0,1364.07,1139.536,-0.707,-2.4063727062374682
29.0,3884.0,1361.062,1136.993,-0.495,-2.4500059375373264
30.0,3884.0,1357.915,1134.416,-0.282,-2.441279291277355
31.0,3884.0,1354.634,1131.703,-0.07,-2.4500059375373264
32.0,3884.0,1351.571,1129.204,0.109,-2.4529148196239836
33.0,3884.0,1348.843,1126.87,0.264,-2.429643762930726
34.0,3884.0,1345.639,1124.125,0.368,-2.4063727062374682
35.0,3884.0,1342.585,1121.3,0.518,-2.3889194137175256
36.0,3884.0,1339.637,1118.361,0.618,-2.3889194137175256
37.0,3884.0,1336.666,1115.393,0.668,-2.345286182417668
38.0,3884.0,1333.871,1112.344,0.718,-2.30165295111781
39.0,3884.0,1331.139,1109.307,0.768,-2.30165295111781
11.0,3885.0,1372.614,1147.119,-0.986,-2.412376638874895
12.0,3885.0,1372.216,1146.838,-0.766,-2.3949233463549517
13.0,3885.0,1370.105,1144.899,-0.547,-2.377470053835008
14.0,3885.0,1367.994,1142.959,-0.327,-2.3600167613150655
15.0,3885.0,1364.876,1140.156,-0.258,-2.377470053835008
16.0,3885.0,1361.758,1137.353,-0.188,-2.3949233463549517
17.0,3885.0,1358.945,1134.829,-0.269,-2.4298299313948375
18.0,3885.0,1355.871,1132.122,-0.074,-2.4298299313948375
19.0,3885.0,1352.797,1129.415,0.12,-2.4298299313948375
20.0,3885.0,1349.199,1126.34,0.19,-2.40655887470158
21.0,3885.0,1345.382,1122.94,0.409,-2.4094677567882377
22.0,3885.0,1342.131,1120.049,0.529,-2.412376638874895
23.0,3885.0,1338.226,1116.552,0.598,-2.3861967000949798
24.0,3885.0,1334.413,1112.865,0.668,-2.3600167613150655
25.0,3885.0,1331.283,1109.709,0.737,-2.333836822535151
26.0,3885.0,1328.151,1106.38,0.807,-2.3076568837552363
27.0,3885.0,1324.924,1102.871,0.776,-2.2902035912352927
28.0,3885.0,1321.254,1098.762,0.746,-2.27275029871535
29.0,3885.0,1317.998,1094.989,0.64,-2.2611147703687213
30.0,3885.0,1314.742,1091.216,0.515,-2.249479242022092
31.0,3885.0,1311.486,1087.443,0.39,-2.237843713675464
32.0,3885.0,1308.793,1084.312,0.24,-2.2640236524553785
33.0,3885.0,1306.106,1081.259,0.04,-2.2902035912352927
34.0,3885.0,1303.075,1077.849,-0.11,-2.2902035912352927
35.0,3885.0,1300.163,1074.622,-0.26,-2.2902035912352927
36.0,3885.0,1297.573,1071.848,-0.41,-2.333836822535151
37.0,3885.0,1294.864,1069.19,-0.56,-2.377470053835008
38.0,3885.0,1291.933,1067.289,-0.576,-2.5578207432077558
39.0,3885.0,1288.708,1065.945,-0.593,-2.7381714325805033
10.0,3886.0,1329.472,1084.213,1.478,1.0232865404223446
11.0,3886.0,1332.292,1088.164,1.403,0.9359726194841421
12.0,3886.0,1335.442,1091.851,1.328,0.8487536152229116
13.0,3886.0,1339.09,1095.953,1.178,0.8313003227029684
14.0,3886.0,1342.766,1099.901,0.978,0.813847030183025
15.0,3886.0,1346.314,1103.829,0.845,0.8196647943563395
16.0,3886.0,1350.153,1108.067,0.712,0.8254825585296539
17.0,3886.0,1353.896,1112.21,0.528,0.8313003227029684
18.0,3886.0,1357.348,1116.138,0.195,0.8487536152229116
19.0,3886.0,1360.823,1120.093,0.012,0.8487536152229116
20.0,3886.0,1364.365,1123.99,-0.372,0.8487536152229116
21.0,3886.0,1367.694,1128.074,-0.605,0.8487536152229116
22.0,3886.0,1370.34,1131.248,-0.688,0.8487536152229116
23.0,3886.0,1373.806,1135.353,-0.922,0.8487536152229116
24.0,3886.0,1377.04,1139.195,-1.155,0.8662069077428549
25.0,3886.0,1379.609,1142.287,-1.328,0.8992670795985375
26.0,3886.0,1382.278,1145.732,-1.517,0.935115512063343
27.0,3886.0,1384.819,1149.268,-1.705,0.9709266628625147
28.0,3886.0,1387.307,1152.858,-1.818,0.9983608851147787
29.0,3886.0,1389.482,1156.179,-1.922,1.0232865404223448
30.0,3886.0,1390.971,1158.544,-2.042,0.9840155324266862
31.0,3886.0,1392.639,1160.97,-2.17,0.9426659300939955
32.0,3886.0,1394.367,1163.276,-2.294,0.9021707959281702
33.0,3886.0,1395.98,1165.264,-2.405,0.8662069077428549
34.0,3886.0,1397.238,1166.834,-2.548,0.8662069077428549
35.0,3886.0,1398.497,1168.406,-2.691,0.8662069077428549
36.0,3886.0,1399.757,1169.978,-2.835,0.8662069077428549
37.0,3886.0,1401.015,1171.548,-2.978,0.8662069077428549
0.0,3887.0,1365.392,1139.991,0.694,-2.3511853953037782
1.0,3887.0,1365.392,1139.991,0.677,-2.3395437532732055
2.0,3887.0,1365.392,1139.991,0.662,-2.328976319119076
3.0,3887.0,1365.392,1139.991,0.644,-2.316278810263892
4.0,3887.0,1364.966,1139.586,0.569,-2.346822072173792
5.0,3887.0,1364.216,1138.828,0.494,-2.3424587490438067
6.0,3887.0,1363.271,1137.9,0.519,-2.355548718433764
7.0,3887.0,1362.055,1136.756,0.494,-2.3511853953037782
8.0,3887.0,1360.916,1135.584,0.469,-2.3599120415637493
9.0,3887.0,1359.546,1134.238,0.444,-2.316278810263892
10.0,3887.0,1358.376,1133.065,0.415,-2.325414230496747
11.0,3887.0,1356.795,1131.454,0.436,-2.334549650729602
12.0,3887.0,1355.083,1129.71,0.457,-2.3436850709624575
13.0,3887.0,1353.35,1127.839,0.528,-2.3528204911953123
14.0,3887.0,1351.507,1125.871,0.55,-2.341593736821568
15.0,3887.0,1349.634,1123.87,0.571,-2.330366982447823
16.0,3887.0,1347.881,1121.995,0.642,-2.319140228074077
17.0,3887.0,1346.189,1120.088,0.663,-2.3307689758097814
18.0,3887.0,1344.399,1118.078,0.684,-2.342397723545486
19.0,3887.0,1342.631,1115.884,0.705,-2.227974914192711
20.0,3887.0,1340.835,1113.078,0.826,-2.1135521048399357
21.0,3887.0,1338.761,1109.807,0.848,-2.1363756412121693
22.0,3887.0,1336.805,1106.937,0.869,-2.159199177584402
23.0,3887.0,1334.576,1103.874,0.84,-2.194105762624288
24.0,3887.0,1331.699,1100.221,0.911,-2.2464656401841183
25.0,3887.0,1328.913,1096.865,0.832,-2.2988255177439467
26.0,3887.0,1325.722,1093.142,0.803,-2.2988255177439467
27.0,3887.0,1322.627,1089.525,0.725,-2.2988255177439467
28.0,3887.0,1319.233,1085.567,0.694,-2.2988255177439467
29.0,3887.0,1316.15,1081.97,0.667,-2.2988255177439467
30.0,3887.0,1313.022,1078.382,0.638,-2.2988255177439467
0.0,10960.0,1316.668,914.467,0.186,0.17030922880342647
1.0,10960.0,1318.183,914.77,0.251,0.36239070776109455
2.0,10960.0,1319.963,915.637,0.378,0.4669315369461089
3.0,10960.0,1321.877,916.88,0.456,0.6415248420022895
4.0,10960.0,1323.787,918.658,0.596,0.7112604517889871
5.0,10960.0,1325.778,920.69,0.786,0.8335343445612717
6.0,10960.0,1327.784,923.107,0.901,0.9033655829364426
7.0,10960.0,1329.951,925.894,1.016,0.9033475146410451
8.0,10960.0,1332.29,928.866,1.231,0.8858942221211017
9.0,10960.0,1334.782,932.017,1.346,0.9033475146410451
10.0,10960.0,1337.645,935.468,1.511,0.8684409296011583
11.0,10960.0,1340.476,938.959,1.726,0.8684409296011583
12.0,10960.0,1343.947,943.3,1.891,0.8684409296011583
13.0,10960.0,1347.079,946.865,2.106,0.8684409296011583
14.0,10960.0,1350.576,950.976,2.323,0.8684409296011583
15.0,10960.0,1354.08,955.096,2.541,0.8684409296011583
16.0,10960.0,1357.585,959.216,2.758,0.8684409296011583
0.0,10961.0,1369.762,955.115,4.601,-2.2179120537598873
1.0,10961.0,1367.475,951.995,4.467,-2.2004587612399447
2.0,10961.0,1365.597,949.209,4.284,-2.1830054687200016
3.0,10961.0,1363.768,946.505,4.301,-2.165552176200058
4.0,10961.0,1362.16,944.006,4.167,-2.1306455911601723
5.0,10961.0,1360.572,941.37,3.984,-2.113192298640229
6.0,10961.0,1359.089,939.036,3.901,-2.113192298640229
7.0,10961.0,1357.844,936.931,3.667,-2.1306455911601723
8.0,10961.0,1356.319,934.83,3.434,-2.1481104134125975
9.0,10961.0,1354.964,933.023,3.301,-2.1655585169712017
10.0,10961.0,1353.71,931.366,3.167,-2.1830054687200016
11.0,10961.0,1352.703,930.162,3.134,-2.1946412996690445
12.0,10961.0,1351.977,929.133,3.101,-2.20627706078676
13.0,10961.0,1351.352,928.235,3.067,-2.2179120537598873
